year,month,price,Luxury,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,basement,yr_built,yr_renovated,lat,long
2015,4,419000,0,4,2.5,3190,4980,2.0,0,0,B,3190,0,2005,0,47.3657,-122.034
2015,4,1200000,1,4,3.5,3470,5222,2.0,0,0,B,2830,1,2005,0,47.6845,-122.209
2015,3,225000,0,3,2.5,1590,9200,1.0,0,0,C,1110,1,1979,0,47.2917,-122.184
2015,1,305000,0,2,1.0,1290,3383,2.0,-1,0,B,1290,0,2008,0,47.6968,-122.025
2015,4,639000,1,3,2.5,1400,2421,2.0,0,0,B,1400,0,2005,0,47.695,-122.169
2015,3,545000,1,3,1.0,960,5030,1.0,0,0,B,960,0,1955,0,47.5611,-122.28
2015,4,745000,1,4,2.5,3170,5100,2.0,0,0,B,3170,0,2012,0,47.5187,-122.208
2015,1,215000,0,2,1.0,1070,7386,1.0,-1,0,B,1070,0,1949,0,47.5434,-122.298
2015,3,330000,0,2,1.5,1440,11954,1.0,0,0,C,1440,0,1978,0,47.2909,-122.219
2015,4,825000,1,3,2.5,2980,41022,1.0,0,0,B,2230,1,1989,0,47.6627,-122.003
2015,3,265000,0,4,2.0,1600,10160,1.0,0,0,C,1600,0,1972,0,47.2015,-122.003
2015,2,300000,0,3,3.0,2850,9375,1.0,0,0,B,2240,1,1977,0,47.4655,-122.209
2015,3,360000,0,2,1.0,2320,11250,2.0,0,0,C,2320,0,1942,0,47.504,-122.362
2015,4,325000,0,3,2.5,2540,4260,2.0,0,0,B,2540,0,2005,0,47.3989,-122.164
2015,4,635000,1,5,2.5,2180,6000,1.0,0,0,C,1430,1,1966,0,47.6235,-122.143
2015,4,560000,1,3,2.0,1640,7333,1.0,0,0,C,1020,1,1941,0,47.5636,-122.316
2015,2,365000,0,2,1.0,940,5689,1.0,0,0,C,870,0,1948,0,47.6988,-122.351
2015,4,313100,0,3,1.0,1730,12821,1.0,0,0,B,1730,0,1994,0,47.353,-122.272
2015,4,510000,1,3,2.0,1430,9250,1.0,0,0,C,990,1,1983,0,47.6952,-122.096
2015,4,242000,0,3,2.0,1500,7560,1.0,0,0,B,1500,0,1979,0,47.3467,-122.296
2015,5,390000,0,3,2.5,1410,26375,1.0,0,0,B,1410,0,1992,0,47.7432,-122.076
2015,1,547000,1,5,3.0,2200,41022,1.0,0,0,B,1160,1,1971,0,47.7726,-122.111
2015,2,635000,1,3,2.0,1210,4400,1.5,0,0,C,1210,0,1930,0,47.6621,-122.288
2015,4,585000,1,5,2.0,1880,16617,1.0,0,0,B,960,1,1963,0,47.6003,-122.132
2015,2,490000,0,2,1.5,1480,15641,1.0,0,0,C,1480,0,1940,0,47.5008,-122.366
2015,3,558000,1,2,2.0,1930,4601,1.0,0,0,B,1930,0,2006,0,47.7196,-122.022
2015,4,1200000,1,3,2.5,3430,10177,2.0,0,0,B,3360,0,2014,0,47.7159,-122.251
2015,2,770000,1,3,3.5,2050,21744,2.0,1,1,C,1750,1,1930,0,47.4536,-122.376
2015,2,260000,0,4,2.0,1810,7480,1.0,0,0,B,1230,1,1977,0,47.3275,-122.361
2015,3,263300,0,2,1.0,940,4500,1.0,0,0,B,900,0,1951,0,47.5273,-122.265
2015,5,227500,0,3,1.0,1150,8848,1.0,-1,0,B,1150,0,1968,0,47.3626,-122.111
2015,4,485000,0,4,3.0,1830,8384,1.0,0,0,B,1320,1,1979,0,47.733,-122.22
2015,3,570000,1,4,3.0,2460,10401,1.0,0,0,A,1700,1,1947,0,47.7106,-122.285
2015,3,255500,0,3,1.0,1350,8700,1.5,0,0,B,1350,0,1942,0,47.4497,-122.289
2015,4,480000,0,2,1.5,1008,26487,1.0,1,1,C,1008,0,1943,2002,47.3853,-122.479
2015,5,470000,0,3,2.5,2070,8581,2.0,0,0,B,2070,0,1994,0,47.5101,-122.151
2015,2,425000,0,2,1.5,940,1241,2.0,0,0,B,850,0,2005,0,47.6363,-122.368
2015,1,465000,0,5,1.5,1750,12491,1.0,0,0,B,1390,1,1961,0,47.6995,-122.174
2015,5,1200000,1,3,2.5,3290,5000,2.0,0,0,B,2730,1,1939,0,47.6582,-122.28
2015,2,299900,0,2,1.0,940,6150,1.0,0,0,B,850,0,1950,0,47.7289,-122.34
2015,3,1195000,1,3,2.5,3070,9645,2.0,0,0,B,2110,1,1987,0,47.5522,-122.144
2015,3,345000,0,4,1.0,2020,18150,1.0,0,0,C,2020,0,1955,0,47.739,-122.249
2015,1,385000,0,3,2.5,1740,4145,2.0,0,0,B,1740,0,2010,0,47.6875,-122.015
2015,1,422120,0,3,2.5,1630,4534,2.0,0,0,B,1630,0,1987,0,47.7148,-122.205
2015,3,300000,0,3,2.0,1350,7370,1.0,0,0,C,1350,0,1912,0,47.5336,-122.278
2015,2,1191000,1,5,2.5,2710,14989,1.0,0,0,B,1720,1,1959,0,47.6411,-122.207
2015,4,446000,0,3,2.0,1460,9998,1.0,0,0,B,960,1,1958,0,47.7434,-122.242
2015,2,275000,0,4,2.0,1440,10920,1.0,0,0,B,1440,0,1943,0,47.5049,-122.18
2015,3,680000,1,4,2.5,3140,28037,2.0,0,0,C,3140,0,1991,0,47.7304,-122.082
2015,3,355000,0,3,2.0,1460,7203,1.0,0,0,B,1460,0,1990,0,47.5049,-122.189
2015,1,341000,0,3,1.0,940,4200,1.0,0,0,B,940,0,1955,0,47.6878,-122.35
2015,4,485000,0,4,3.5,1946,17786,2.0,0,1,C,1946,0,1990,0,47.359,-122.452
2015,5,702000,1,3,2.5,2190,8528,1.0,0,0,B,1760,1,1991,0,47.6943,-122.209
2015,4,294000,0,3,1.0,1250,9427,1.0,0,0,B,1250,0,1931,0,47.7254,-122.175
2015,2,895000,1,3,2.0,2160,41022,1.0,-1,0,B,2160,0,1991,0,47.4806,-122.152
2015,4,357500,0,3,3.0,1730,1442,2.0,0,0,B,1440,1,2008,0,47.5344,-122.348
2015,4,1200000,1,3,3.0,2490,27702,2.0,1,1,B,2490,0,2000,0,47.5596,-122.403
2015,4,432500,0,3,3.0,2500,6000,2.0,0,0,B,2500,0,2012,0,47.4408,-122.161
2015,5,420000,0,3,2.5,1470,1445,2.0,0,0,B,1160,1,2005,0,47.5468,-121.998
2015,1,215000,0,3,1.5,1240,5200,1.0,0,0,A,1240,0,1970,0,47.3683,-122.079
2015,4,419600,0,3,2.0,1680,8460,1.0,0,0,B,1180,1,1976,0,47.7554,-122.353
2015,3,339000,0,4,2.5,1740,6000,1.0,0,0,C,1740,0,1952,0,47.5026,-122.236
2015,2,598780,1,4,2.5,3040,12160,1.0,0,0,C,1520,1,1963,0,47.5911,-122.133
2015,4,562000,1,2,2.5,1300,1314,2.0,0,0,B,1300,0,2008,0,47.6536,-122.356
2015,4,750000,1,3,2.5,2350,41022,1.5,0,0,C,2350,0,1979,0,47.1622,-121.971
2015,3,1200000,1,4,3.5,3740,12495,2.0,0,0,B,3040,1,2008,0,47.6984,-122.206
2015,4,304000,0,3,2.5,1670,5298,2.0,0,0,B,1670,0,2002,0,47.3925,-122.165
2015,2,305000,0,3,1.0,1250,23680,1.0,0,0,A,1250,0,1967,0,47.475,-122.11
2015,4,1000750,1,3,3.0,3070,10739,2.0,0,0,B,2440,1,1987,0,47.6444,-122.191
2015,4,450000,0,2,1.0,940,4368,1.0,0,0,B,850,0,1958,0,47.6915,-122.312
2015,2,529000,1,2,1.0,1210,7667,1.0,0,0,B,900,1,1950,0,47.6571,-122.396
2015,4,745000,1,3,2.0,2290,5001,1.0,0,0,C,1490,1,1960,0,47.6909,-122.339
2015,4,288000,0,5,2.5,1560,9706,1.0,0,0,C,1560,0,1963,0,47.3191,-122.213
2015,3,475000,0,3,3.0,2010,2554,2.0,0,0,B,1860,1,2001,0,47.5525,-122.269
2015,3,791000,1,5,2.0,2344,4800,1.5,0,0,C,1544,1,1921,0,47.6537,-122.335
2015,4,400000,0,3,1.0,1060,12000,1.0,-1,0,B,1060,0,1952,0,47.7703,-122.35
2015,3,255000,0,3,1.0,1010,11880,1.0,0,0,B,1010,0,1960,0,47.3762,-122.219
2015,1,372000,0,3,1.0,2298,10140,1.0,0,0,B,2298,0,1969,0,47.6909,-122.083
2015,1,344000,0,3,2.5,1250,1033,2.0,0,0,B,1250,0,2007,0,47.6907,-122.343
2015,1,749950,1,4,2.5,2620,8312,2.0,0,0,B,2620,0,1990,0,47.6272,-122.033
2015,2,341500,0,5,2.5,3120,10400,2.0,0,0,B,3120,0,1980,0,47.3097,-122.34
2015,4,420000,0,4,2.0,1320,4978,1.0,0,0,C,940,1,1942,0,47.5266,-122.379
2015,1,230000,0,3,2.0,1520,15344,1.0,0,0,B,1520,0,1968,0,47.3308,-122.365
2015,3,300000,0,4,2.5,2890,17349,2.0,0,0,B,2890,0,1994,0,47.2822,-122.34
2015,1,755000,1,2,2.5,1360,2070,2.0,0,0,B,1360,0,1999,0,47.6423,-122.329
2015,5,275000,0,2,1.0,940,4191,1.0,0,0,B,910,0,1910,0,47.6929,-122.36
2015,5,1200000,1,5,3.5,3740,35192,2.0,0,1,B,3360,1,1990,0,47.7522,-122.13
2015,3,1200000,1,4,2.5,3740,11350,2.0,0,1,C,3360,1,1984,0,47.559,-122.162
2015,3,310000,0,3,3.0,2150,6576,1.0,0,0,C,1900,1,1926,0,47.7539,-122.308
2015,2,760000,1,5,1.5,3050,2992,1.5,0,0,C,1920,1,1931,0,47.621,-122.302
2015,3,555000,1,4,2.5,2160,10987,1.0,0,0,C,1440,1,1981,2003,47.6333,-122.034
2015,4,339950,0,4,2.5,2260,6086,2.0,0,0,B,2260,0,1999,0,47.3642,-122.174
2015,1,250000,0,3,1.0,1040,8000,1.0,0,0,C,1040,0,1956,0,47.4711,-122.35
2015,3,585000,1,4,2.5,2160,8158,1.0,0,0,C,1660,1,1952,0,47.6948,-122.328
2015,3,731000,1,5,2.5,3670,8960,1.5,0,0,B,3360,0,1973,0,47.6654,-122.142
2015,4,981000,1,3,3.5,2730,9588,2.0,0,1,B,1900,1,1984,0,47.6339,-122.09
2015,4,485500,0,4,2.5,2320,3974,2.0,0,0,B,2320,0,1999,0,47.532,-121.88
2015,4,323800,0,3,2.5,2060,7658,2.0,0,0,B,2060,0,2003,0,47.2923,-122.36
2015,4,235000,0,3,1.0,1460,8400,1.0,0,0,B,1460,0,1958,0,47.4243,-122.198
2015,4,750000,1,5,3.5,2980,5809,2.0,0,1,B,2980,0,2005,0,47.5537,-121.996
2015,2,575000,1,2,1.0,1320,4750,1.5,0,0,C,1320,0,1928,0,47.6729,-122.38
2015,5,750000,1,4,1.5,2030,3300,1.5,0,0,C,1530,1,1927,0,47.5855,-122.383
2015,2,341780,0,4,3.0,2260,4440,2.0,0,0,B,2260,0,2014,0,47.3507,-122.291
2015,4,1137500,1,4,3.5,3160,4200,2.0,0,1,B,2180,1,1999,0,47.5963,-122.292
2015,4,920000,1,4,3.5,2190,4265,2.0,0,0,B,1540,1,2015,0,47.6178,-122.29
2015,3,1200000,1,4,3.5,3740,6214,1.5,0,1,C,2590,1,1939,0,47.6388,-122.406
2015,4,480000,0,4,2.5,2700,9700,1.0,0,0,B,1670,1,1978,0,47.7752,-122.198
2015,4,790100,1,4,2.5,2590,9341,2.0,0,0,B,2590,0,1985,0,47.6496,-122.114
2015,4,499950,0,3,2.0,2060,3500,1.0,0,0,A,1030,1,1951,0,47.5635,-122.282
2015,4,1200000,1,4,3.5,3250,10949,2.0,0,0,C,2940,1,1930,1989,47.639,-122.219
2015,5,225000,0,2,1.0,1070,6000,1.0,-1,0,C,1070,0,1922,0,47.495,-122.227
2015,4,215000,0,3,1.0,1010,10125,1.0,0,0,C,1010,0,1972,0,47.3423,-122.088
2015,4,515000,1,5,2.5,2000,3837,2.0,0,0,B,2000,0,2011,0,47.7713,-122.167
2015,4,1200000,1,5,3.5,3670,3959,2.0,0,0,B,2410,1,2008,0,47.6356,-122.373
2015,4,325000,0,2,1.5,940,1222,2.0,0,0,B,860,1,2004,0,47.7178,-122.318
2015,3,1200000,1,4,3.5,3440,4920,2.0,0,1,B,2520,1,2014,0,47.5727,-122.409
2015,3,420000,0,3,1.0,1150,5120,1.0,0,0,C,850,1,1946,0,47.5588,-122.392
2015,2,345000,0,3,2.0,1860,7191,1.0,0,0,C,1260,1,1975,0,47.4338,-122.168
2015,3,246500,0,3,1.5,1170,11530,1.0,0,0,B,1170,0,1960,0,47.4211,-122.29
2015,3,340000,0,5,1.0,1880,3774,1.5,0,0,B,1360,1,1917,0,47.566,-122.37
2015,3,685000,1,3,2.5,2370,4950,2.0,0,0,B,2370,0,2003,0,47.5465,-122.013
2015,3,970000,1,4,3.0,3740,41022,2.0,0,0,B,3360,0,1990,0,47.6392,-121.988
2015,3,330000,0,4,2.5,2310,6320,2.0,0,0,B,2310,0,1997,0,47.3287,-122.167
2015,2,215000,0,3,1.0,1180,8775,1.0,0,0,B,1180,0,1966,0,47.2848,-122.223
2015,2,539950,1,2,2.0,1670,3507,1.0,0,0,B,1670,0,2007,0,47.5545,-122.003
2015,1,345000,0,3,1.0,1250,7210,1.0,0,0,C,1250,0,1964,0,47.6329,-122.121
2015,4,391500,0,3,2.5,2424,6143,2.0,0,0,B,2424,0,2014,0,47.3512,-122.135
2015,2,425000,0,4,1.5,2290,8773,1.0,0,0,C,1330,1,1947,0,47.7173,-122.33
2015,2,319500,0,3,1.0,1190,8450,1.0,0,0,A,1190,0,1961,0,47.4807,-122.157
2015,2,1080000,1,3,2.5,1990,1891,2.0,0,0,B,1990,0,2012,0,47.6271,-122.324
2015,5,415000,0,3,1.5,1360,1795,2.0,0,0,B,1360,0,1945,0,47.6471,-122.397
2015,3,501000,1,3,2.0,1480,8667,1.0,0,0,A,850,1,1954,0,47.5718,-122.136
2015,2,1200000,1,4,2.5,3560,8960,2.0,0,0,B,3360,0,2001,0,47.6903,-122.213
2015,3,620000,1,5,2.0,2000,8713,1.0,0,1,B,1000,1,1962,0,47.5882,-122.117
2015,4,350000,0,2,1.0,1160,5395,1.0,0,0,B,860,1,1940,0,47.7007,-122.354
2015,3,975000,1,4,2.5,2240,9990,2.0,0,0,C,2240,0,1967,0,47.5516,-122.217
2015,3,354450,0,4,3.0,2140,9920,2.0,0,0,B,2140,0,1993,0,47.3529,-122.274
2015,2,360000,0,3,1.0,1120,10500,1.0,0,0,C,1120,0,1966,0,47.7267,-122.226
2015,2,215000,0,3,1.0,940,8976,1.0,0,0,C,880,0,1966,0,47.3056,-122.368
2015,3,600000,1,3,1.0,1480,17360,1.0,0,1,B,1480,0,1954,0,47.5179,-122.387
2015,3,940000,1,4,3.0,3270,9231,2.0,0,0,B,3270,0,1995,0,47.6539,-122.121
2015,5,215000,0,2,1.0,940,5265,1.0,0,0,A,850,0,1969,0,47.3644,-122.082
2015,1,460000,0,4,2.5,2860,15054,1.0,0,0,B,1460,1,1957,0,47.7655,-122.3
2015,3,378000,0,2,2.0,1300,3850,1.0,0,0,B,850,1,1963,0,47.5395,-122.39
2015,4,460000,0,3,2.0,1200,7320,1.0,0,0,B,1200,0,1955,0,47.6986,-122.286
2015,4,279950,0,3,2.5,1608,4800,2.0,0,0,B,1608,0,2013,0,47.2585,-122.201
2015,2,575000,1,3,1.0,1520,5000,1.5,0,0,B,1140,1,1945,0,47.6733,-122.389
2015,4,525000,1,3,2.0,1600,9579,1.0,0,0,B,1180,1,1977,0,47.7662,-122.159
2015,2,630000,1,4,2.0,2950,9025,1.0,0,1,C,1780,1,1975,0,47.7128,-122.223
2015,5,390000,0,4,2.5,3060,7920,1.0,0,0,B,1530,1,1965,0,47.4879,-122.245
2015,4,800000,1,2,2.5,2395,6143,1.0,0,0,B,2395,0,2003,0,47.7114,-122.029
2015,4,285750,0,3,2.5,1960,17126,1.0,0,0,B,1400,1,1966,0,47.4436,-122.21
2015,4,1200000,1,5,2.5,3100,5374,2.0,-1,0,C,3100,0,1906,0,47.6154,-122.283
2015,5,585000,1,4,2.0,2430,7559,1.0,0,0,C,1580,1,1981,0,47.7206,-122.11
2015,2,493500,0,3,2.0,1800,16026,1.0,0,0,B,1390,1,1972,0,47.5815,-122.121
2015,2,285000,0,2,1.0,940,7250,1.0,0,0,B,890,0,1943,0,47.7118,-122.314
2015,4,630000,1,3,2.5,2460,38794,2.0,0,0,B,2460,0,1999,0,47.7602,-122.022
2015,3,411500,0,3,1.0,1130,8159,1.0,0,0,C,1130,0,1954,0,47.7362,-122.333
2015,3,910000,1,4,2.5,3530,41022,2.0,0,0,C,3360,0,1986,0,47.7285,-122.112
2015,3,562500,1,3,2.5,2030,7549,1.0,0,0,B,2030,0,1988,0,47.6187,-122.044
2015,3,303000,0,3,2.5,1340,873,2.0,0,0,B,1340,0,2009,0,47.7325,-122.343
2015,3,527900,1,5,1.0,2490,5928,2.0,0,1,B,2490,0,1998,0,47.5385,-121.87
2015,4,237000,0,3,1.5,960,7400,1.0,0,0,B,960,0,1962,0,47.3798,-122.306
2015,2,590000,1,4,2.0,2990,12970,1.5,0,1,C,1960,1,1948,0,47.7605,-122.258
2015,5,399000,0,3,2.0,2170,41022,1.0,0,0,B,2170,0,2008,0,47.2881,-122.086
2015,5,389000,0,3,2.0,2080,12972,1.0,0,0,C,1250,1,1981,0,47.3733,-122.432
2015,2,410000,0,5,2.5,2670,41022,1.0,0,0,B,1410,1,1980,0,47.3429,-122.097
2015,3,871000,1,4,2.5,2150,8536,1.0,0,1,C,1400,1,1967,0,47.5663,-122.163
2015,3,925500,1,3,3.0,1970,5200,1.5,0,1,B,1970,0,1915,2002,47.5374,-122.388
2015,2,760500,1,4,2.5,2310,36136,2.0,0,0,C,2310,0,1977,0,47.7506,-122.122
2015,3,320000,0,3,2.5,1650,7047,2.0,0,0,B,1650,0,1994,0,47.3826,-122.027
2015,3,245000,0,3,2.5,1770,6187,2.0,0,0,B,1770,0,1992,0,47.4034,-122.189
2015,2,526000,1,3,2.5,1626,1583,2.0,-1,0,B,1419,1,2007,0,47.6031,-122.309
2015,3,617950,1,4,2.5,2410,7950,2.0,0,0,B,2410,0,1997,0,47.7185,-122.226
2015,2,300000,0,4,2.0,2200,7600,2.0,0,0,B,2200,0,1978,0,47.3131,-122.191
2015,3,299000,0,3,1.0,1510,6200,1.0,0,0,B,1010,1,1955,0,47.5293,-122.274
2015,3,505000,1,3,2.5,2100,17882,2.0,0,0,C,2100,0,1985,0,47.4754,-122.119
2015,4,259000,0,3,2.5,2153,4400,2.0,0,0,B,2153,0,2007,0,47.2872,-122.283
2015,3,1200000,1,4,3.5,3740,15188,2.0,0,1,B,3090,1,1999,0,47.5602,-122.227
2015,1,215000,0,2,1.0,1080,6052,1.0,0,0,A,1080,0,1908,0,47.3857,-122.215
2015,4,215000,0,3,2.0,1290,8688,1.0,0,0,C,1290,0,1980,0,47.3655,-122.08
2015,1,305000,0,2,1.0,1960,41022,1.5,0,0,C,1960,0,1936,0,47.2681,-122.267
2015,2,300000,0,3,2.0,1480,6698,1.0,0,0,C,1080,1,1979,0,47.4614,-122.168
2015,3,508300,1,3,1.0,1160,5969,1.0,0,0,B,880,1,1930,0,47.6844,-122.306
2015,3,224975,0,3,1.0,960,12745,1.0,0,0,C,960,0,1977,0,47.3617,-122.03
2015,5,450000,0,3,2.0,1720,6960,1.0,0,0,B,1140,1,1978,0,47.6972,-122.129
2015,3,472500,0,4,2.0,1440,8536,1.0,0,0,C,1440,0,1961,0,47.6775,-122.18
2015,4,485000,0,3,2.5,1650,3436,2.0,0,0,B,1650,0,2003,0,47.6819,-122.036
2015,3,389950,0,3,2.5,2170,8140,2.0,0,0,B,2170,0,1994,0,47.385,-122.169
2015,5,353000,0,3,2.0,1678,13862,1.0,0,0,B,1678,0,1994,0,47.3744,-122.19
2015,4,545000,1,3,2.0,1610,8069,1.0,0,0,A,1090,1,1955,0,47.5754,-122.15
2015,1,950000,1,2,2.5,2200,2043,2.0,0,0,B,1760,1,2007,0,47.6213,-122.2
2015,4,625000,1,4,2.0,2180,4431,1.5,0,0,B,2020,1,1912,0,47.636,-122.302
2015,5,215000,0,3,1.0,1150,6480,1.5,0,0,C,1150,0,1946,0,47.2642,-122.258
2015,2,1200000,1,5,3.5,3740,13928,2.0,0,1,B,3360,1,2013,0,47.5382,-122.114
2015,2,279950,0,4,3.0,2420,8700,1.5,0,0,C,2420,0,1914,0,47.3109,-122.229
2015,4,445000,0,3,2.0,1360,4998,1.0,-1,0,B,1360,0,1968,2014,47.547,-122.302
2015,2,390000,0,3,2.0,1010,14183,1.0,0,0,B,1010,0,1982,0,47.6232,-122.043
2015,4,570000,1,3,2.0,1210,7350,1.0,0,0,B,1210,0,1977,0,47.7,-122.172
2015,3,563950,1,4,3.0,3050,4750,2.0,0,0,B,3050,0,2014,0,47.4857,-122.153
2015,1,535000,1,4,2.5,2880,23994,2.0,0,1,B,2880,0,2002,0,47.2124,-122.005
2015,3,230000,0,3,1.0,1250,8800,1.0,0,0,B,1250,0,1955,0,47.497,-122.357
2015,1,769000,1,5,2.5,3320,13138,1.0,0,1,C,1900,1,1964,0,47.759,-122.269
2015,4,781000,1,4,2.5,2590,8571,2.0,0,0,B,2590,0,1988,0,47.691,-122.105
2015,5,464000,0,2,2.0,1230,4800,2.0,0,0,B,1230,0,1952,2004,47.7145,-122.35
2015,5,550000,1,3,1.0,980,10960,1.0,0,0,C,980,0,1953,0,47.5908,-122.173
2015,1,285000,0,3,1.5,1400,7582,1.0,0,0,B,1400,0,1956,0,47.4536,-122.33
2015,3,443000,0,2,1.0,1220,10170,1.0,0,0,B,980,1,1948,0,47.7297,-122.327
2015,2,285000,0,4,2.0,2130,8151,1.0,0,0,C,1330,1,1967,0,47.3932,-122.201
2015,1,682000,1,4,2.5,3600,41022,2.0,0,0,B,3360,1,1979,0,47.7597,-122.018
2015,4,530000,1,2,1.0,940,3000,1.0,0,0,B,850,0,1922,0,47.6633,-122.357
2015,4,455000,0,3,1.0,2400,17239,1.0,0,0,C,1890,1,1940,0,47.75,-122.245
2015,4,610000,1,4,2.5,2950,9010,2.0,0,0,B,2950,0,2004,0,47.531,-121.86
2015,3,460000,0,2,1.0,1030,5934,1.0,0,0,C,1030,0,1928,0,47.6828,-122.287
2015,4,503000,1,3,2.0,2070,9827,1.0,0,0,C,1420,1,1967,0,47.522,-122.05
2015,3,713900,1,3,2.5,3370,41022,1.0,0,0,B,3360,0,2000,0,47.4379,-122.022
2015,4,865000,1,3,2.0,1480,8163,1.0,0,0,B,1040,1,1953,0,47.638,-122.206
2015,1,640000,1,2,1.0,1360,5000,1.0,0,0,B,1200,1,1936,0,47.6372,-122.392
2015,2,465000,0,4,2.0,1470,10291,1.0,0,0,C,1470,0,1963,0,47.6316,-122.121
2015,3,760000,1,4,3.5,2590,3889,2.0,0,0,B,2590,0,2013,0,47.6259,-122.142
2015,1,215000,0,2,1.0,940,7252,1.0,0,0,B,850,0,1930,0,47.5048,-122.365
2015,5,419900,0,3,2.5,1630,1755,2.0,0,0,B,1320,1,1997,0,47.691,-122.176
2015,3,900000,1,4,3.5,3070,4440,2.0,0,0,B,2030,1,1922,2007,47.5732,-122.411
2015,4,480000,0,4,2.5,2330,14190,1.0,0,0,B,1740,1,1962,0,47.718,-122.242
2015,4,1200000,1,4,2.5,2570,9600,2.0,0,0,C,2570,0,1962,0,47.5791,-122.241
2015,2,319502,0,3,2.0,1610,38707,1.0,0,0,B,1610,0,1990,0,47.3778,-122.001
2015,2,822500,1,3,2.5,3090,7708,2.0,0,0,B,3090,0,1999,0,47.6868,-122.108
2015,2,215000,0,2,1.0,1180,3003,2.0,0,0,B,1180,0,2005,0,47.3491,-122.02
2015,2,215000,0,5,2.0,1680,8400,1.0,0,0,C,1680,0,1979,0,47.3035,-122.307
2015,1,575000,1,3,2.5,1760,2320,2.0,0,1,B,1760,0,1994,0,47.5723,-122.376
2015,4,650000,1,2,2.5,1470,690,2.0,0,1,B,1470,0,2008,0,47.6523,-122.346
2015,1,472500,0,4,2.5,2960,41022,2.0,0,0,B,2960,0,2001,0,47.3646,-122.211
2015,4,342000,0,3,2.5,2430,5715,2.0,0,0,B,2430,0,1999,0,47.3718,-122.168
2015,2,728935,1,4,2.5,2980,10194,2.0,0,0,B,2980,0,1993,0,47.5515,-122.12
2015,2,269950,0,2,2.0,1340,7250,1.0,0,0,A,850,1,1949,0,47.408,-122.327
2015,3,585000,1,4,2.5,2820,5612,2.0,0,0,B,2820,0,2007,0,47.7477,-122.236
2015,4,274950,0,3,2.5,1608,4000,2.0,0,0,B,1608,0,2014,0,47.2582,-122.198
2015,3,1052000,1,3,1.0,1860,41022,1.0,0,0,C,1860,0,1947,0,47.6057,-122.038
2015,2,445000,0,5,3.0,3740,7180,2.0,0,0,B,3360,0,2004,0,47.4797,-122.179
2015,3,1200000,1,3,2.0,1890,12017,1.0,0,1,B,1890,0,1949,0,47.6203,-122.21
2015,3,721500,1,3,3.5,2970,41022,2.0,0,1,B,2040,1,1991,0,47.5353,-121.897
2015,1,272000,0,3,2.0,2160,7140,1.0,0,0,C,1670,1,1978,0,47.3026,-122.374
2015,1,215000,0,3,1.5,1140,8500,1.0,0,0,C,1140,0,1964,0,47.2093,-122.005
2015,4,540000,1,4,2.0,2190,8402,2.0,-1,0,C,2190,0,1928,0,47.6944,-122.175
2015,4,565500,1,3,2.0,1780,5850,1.0,0,0,A,980,1,1944,0,47.5589,-122.392
2015,4,309000,0,3,2.5,1950,3825,2.0,0,0,B,1950,0,2013,0,47.3588,-122.082
2015,3,399950,0,3,2.5,1560,11997,1.0,0,0,B,1260,1,1988,0,47.5378,-121.742
2015,2,709000,1,3,3.0,2780,7200,1.5,0,0,C,1870,1,1913,0,47.5632,-122.27
2015,2,330000,0,3,1.0,1140,7316,1.0,0,0,B,1140,0,1959,0,47.527,-122.362
2015,4,493000,0,4,2.5,2070,4270,2.0,0,0,B,2070,0,2010,0,47.773,-122.265
2015,3,349900,0,4,2.5,2290,8796,2.0,0,0,B,2290,0,1994,0,47.3762,-122.318
2015,4,660500,1,4,2.5,2010,9603,1.0,0,0,B,1440,1,1986,0,47.5343,-122.054
2015,5,475000,0,5,2.0,2020,5100,1.5,0,0,A,1320,1,1911,0,47.6915,-122.345
2015,4,257000,0,2,2.0,1220,2268,1.0,0,0,C,850,1,1909,0,47.592,-122.295
2015,3,390000,0,2,1.0,1080,4725,1.5,0,0,B,1080,0,1944,0,47.5275,-122.381
2015,4,465000,0,2,1.0,1120,1201,2.0,0,0,B,1120,0,1999,0,47.6524,-122.353
2015,4,420000,0,4,2.5,2030,12000,2.0,0,0,B,2030,0,1977,0,47.7699,-122.168
2015,3,520000,1,2,1.0,1250,3708,1.5,0,0,B,1250,0,1926,0,47.685,-122.363
2015,1,657000,1,2,3.0,1570,1281,2.0,0,0,B,1570,0,2014,0,47.6741,-122.384
2015,4,837000,1,5,3.0,2940,5225,2.0,0,0,B,2760,1,2010,0,47.6879,-122.107
2015,2,570500,1,2,1.0,1380,1800,2.0,0,0,B,1080,1,1954,0,47.6416,-122.361
2015,2,420000,0,4,2.5,2930,9840,1.0,0,0,C,1560,1,1977,0,47.3103,-122.382
2015,2,600000,1,4,3.0,2950,5803,2.0,0,0,B,2950,0,2007,0,47.7368,-122.231
2015,3,272450,0,3,1.0,1350,7973,1.5,0,0,B,1350,0,1954,0,47.4323,-122.292
2015,3,675000,1,4,2.0,1530,3615,1.5,0,0,C,1530,0,1913,0,47.6529,-122.334
2015,3,445000,0,2,1.0,940,7200,1.0,0,1,C,850,1,1936,0,47.5145,-122.39
2015,2,380000,0,5,2.0,1680,3240,1.0,0,0,B,850,1,1906,0,47.5965,-122.311
2015,5,460000,0,5,3.0,2008,5050,1.0,0,0,B,1216,1,1992,0,47.5376,-122.292
